sname,District_Name,Crop_Year,cseason,Crop,Area,production
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Rice,10779.0,34634264326.0
Bihar,ANANTAPUR,,Rabi       ,Ginger,6854.3,1124.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Black pepper,413.1,20.18
Assam,SIVASAGAR,2010.0,Whole Year ,Sweet potato,99.0,362.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Arecanut,3118.0,5182.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Dry ginger,7.0,9.64
Bihar,NAWADA,2011.0,Kharif     ,Horse-gram,432.0,411.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Bihar,ANANTAPUR,,Rabi       ,Masoor,1160.0,3011.7
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Dry chillies,3755.0,10146.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Groundnut,15.5,7.6
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Horse-gram,3300.0,1000.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Black pepper,63.0,13.5
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Maize,600.0,2400.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Arhar/Tur,21400.0,2600.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Dry chillies,3700.0,7100.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Black pepper,413.1,20.18
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Summer     ,Orange,160.0,2108.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Dry ginger,36.0,100.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry ginger,182.0,1030.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Rice,307674.0,221619.0
Bihar,NAWADA,2010.0,Summer     ,Moong(Green Gram),1605.0,545343.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Small millets,5.0,40.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Groundnut,7913.0,9525.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Maize,2667.0,7129.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Maize,4862.0,15939.0
Assam,SIVASAGAR,2011.0,Kharif     ,Papaya,160.0,3837.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Peas & beans (Pulses),100.0,96.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Cashewnut,84.5,433.0
Bihar,NAWADA,2010.0,Rabi       ,Gram,2786.0,2945.0
Bihar,ANANTAPUR,,Rabi       ,Ginger,6854.3,1124.0
Assam,SIVASAGAR,2010.0,Whole Year ,Banana,1363.0,18798.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Arhar/Tur,30693.0,7888.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Onion,1165.0,19232.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Horse-gram,8335.0,2009.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Mesta,141.0,3736.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Coriander,176.0,641.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Arecanut,3118.0,5182.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Other Kharif pulses,2000.0,34343.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Sweet potato,28.0,379.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Garlic,141.0,205.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Dry ginger,6.0,21.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Kharif     ,Rice,52.0,90.17
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Ragi,600.0,1000.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Summer     ,Wheat,13.4,41.75
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Moong(Green Gram),1143.0,597.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Sweet potato,30.0,240.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Niger seed,78.0,843.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Dry ginger,352.0,1145.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Tapioca,69.0,575.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Arhar/Tur,21400.0,2600.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Cashewnut,118.5,30.22
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Rice,112.0,191.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Ragi,31.0,19.0
Bihar,PURBI CHAMPARAN,2009.0,Kharif     ,Arhar/Tur,1336.0,3134.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Small millets,450.0,85.13
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Wheat,18394.7,52380000.0
Assam,SIVASAGAR,2011.0,Kharif     ,Castor seed,5.0,3.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Barley,587.0,569.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry chillies,142.0,107.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Horse-gram,3300.0,1000.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Dry chillies,3.0,9.0
Assam,SIVASAGAR,2011.0,Autumn     ,Rice,62.0,52.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Maize,6807.0,40052.0
Chhattisgarh,SURGUJA,2009.0,Whole Year ,Banana,15.0,633.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coconut ,908.0,3896970.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Kharif     ,Rice,10509.37,30760.7
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Bihar,NAWADA,2009.0,Winter     ,Rice,51211.0,61319.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,1531.0,12073.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Black pepper,41.0,53453.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Maize,600.0,2400.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Other Kharif pulses,2496.0,324.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Castor seed,1000.0,100.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jowar,1330.0,1450.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Arhar/Tur,15803.0,7921.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Turmeric,10.0,60.0
Assam,SIVASAGAR,2010.0,Kharif     ,Sesamum,43.0,14.0
Assam,SIVASAGAR,2011.0,Kharif     ,Papaya,160.0,3837.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Tobacco,14560.0,71300000.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sugarcane,92.0,3331.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Dry ginger,200.0,1800.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Cashewnut,40.5,44.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Ragi,700.0,1200.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Ragi,29.0,24.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Niger seed,78.0,843.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Potato,5756.0,24617.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Tobacco,89.0,114.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Urad,504.0,383.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Sweet potato,28.0,379.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Other Kharif pulses,1094.0,224.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Horse-gram,1071.0,327.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Sugarcane,6621.0,243817.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Maize,3475.0,9049.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Wheat,439.0,294.0
Assam,SIVASAGAR,2011.0,Kharif     ,Maize,44.0,35.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Potato,7083.0,37045.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Dry chillies,7.0,9.64
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Cashewnut,116.5,25.1
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Linseed,989.0,831.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Urad,135.0,8.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Banana,1656.8,10251.13
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Onion,1.5,1.1
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Kharif     ,Rice,8683.38,25870.98
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Coriander,545.0,118.0
Bihar,ANANTAPUR,,Rabi       ,Dry chillies,100.0,25250000.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Sugarcane,1.0,2.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Arecanut,2000.0,2350.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Gram,75.5,53343.0
Bihar,NAWADA,2010.0,Rabi       ,Linseed,603.0,493.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Wheat,400.0,200.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Groundnut,791559.0,884963.0
Bihar,ANANTAPUR,,Rabi       ,Dry chillies,100.0,25250000.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Korra,1434.0,627.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jute,39.0,2512.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Arhar/Tur,46.0,100.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Dry chillies,200.0,200.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Rice,75706.0,115126.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Kharif     ,Rice,10681.98,29119.66
Assam,SIVASAGAR,2010.0,Whole Year ,Coconut ,481.0,5036000.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Other  Rabi pulses,171.0,127.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Sugarcane,5.0,15.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Maize,6235.0,3520.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Arecanut,1296.0,6546363434.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Rice,10779.0,34634264326.0
Assam,SIVASAGAR,2011.0,Rabi       ,Dry chillies,159.0,91.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Arhar/Tur,21400.0,2600.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Black pepper,570.0,104.36
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Cashewnut,450.0,85.13
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Tapioca,69.0,575.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Other  Rabi pulses,171.0,127.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Summer     ,Orange,160.0,2108.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Other Kharif pulses,2496.0,324.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Wheat,20445.0,22975.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Urad,487.0,176.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Jowar,21487.0,30576.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sweet potato,99.0,362.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Turmeric,149.0,184.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,other oilseeds,24.0,14.98
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Sugarcane,73.33,889.2
Bihar,NAWADA,2010.0,Rabi       ,Peas & beans (Pulses),301.0,312.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Moong(Green Gram),1300.0,500.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Coconut ,7050.45,26430000.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,other oilseeds,4.2,532.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Niger seed,78.0,843.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Ragi,7000.0,14900.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Coconut ,14560.0,71300000.0
Bihar,NAWADA,2011.0,Kharif     ,Arhar/Tur,1110.0,1319.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Whole Year ,Tapioca,186.5,1355.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Moong(Green Gram),1254.0,2000.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Peas & beans (Pulses),3091.0,1340.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Moong(Green Gram),25.0,5.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Arecanut,7015.0,25250000.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Sweet potato,109.0,480.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Niger seed,27936.0,4039.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Moong(Green Gram),1511.0,3434343.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Khesari,537.0,451.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Cotton(lint),14000.0,12900.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Tapioca,40.0,160.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Linseed,9631.0,2512.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Banana,102.0,321.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Jowar,18800.0,9400.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Rice,32878.0,95609.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sunflower,34.0,45.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Garlic,141.0,205.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Masoor,102.0,35322.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Gram,28000.0,14800.0
Assam,SIVASAGAR,2010.0,Whole Year ,Coconut ,481.0,5036000.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,other oilseeds,85.1,40.31
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Moong(Green Gram),25.0,5.0
Assam,SIVASAGAR,2011.0,Kharif     ,Tapioca,13.0,126.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Maize,4846.0,10746.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Sweet potato,78.0,843.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Black pepper,85.0,15.86
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Maize,7163.0,568956323.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Other  Rabi pulses,559.0,414.0
Bihar,NAWADA,2010.0,Winter     ,Rice,44412.0,45968.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Rice,39905.0,117680.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Dry chillies,91.0,4654.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Arhar/Tur,21400.0,2600.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Cashewnut,719.0,192.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Banana,22.0,582.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Arecanut,944.0,6543635.0
Assam,SIVASAGAR,2010.0,Rabi       ,Peas & beans (Pulses),212.0,134.0
Andhra Pradesh,ANANTAPUR,1998.0,Whole Year ,Tobacco,100.0,100.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Maize,3.84,18.22
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Maize,399.0,2148.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Turmeric,423.0,383.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Khesari,1021.0,806.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Dry ginger,16.0,26.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Cashewnut,79.5,26.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Banana,593.0,3425.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sweet potato,140.0,1695.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Onion,821.0,3432323.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Dry ginger,100.9,900.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Urad,14793.0,3850.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,1531.0,12073.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sweet potato,32.0,235.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Garlic,145.0,252.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Kharif     ,Rice,8683.38,25870.98
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Tapioca,255.0,1420.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Cashewnut,116.5,26.14
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Arecanut,3250.78,3058.46
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Sweet potato,52.0,90.17
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Tobacco,23.0,12.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Small millets,29049.0,6284.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Whole Year ,Potato,1264.7,5432514231.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Rice,37991.0,105082.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Banana,213.0,1278.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Dry chillies,5199.0,5759.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Sesamum,8.0,343.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Cashewnut,80.0,54.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Whole Year ,Sweet potato,100.0,5.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Dry chillies,413.0,28.8
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Sugarcane,1.0,2.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sweet potato,18.0,86.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Rice,6791.0,20118.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Sugarcane,32432.0,435634633.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Coconut ,18168.0,6510.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sweet potato,131.9,700.35
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Dry ginger,200.0,1800.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Wheat,20115.0,24154.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Whole Year ,Coconut ,3540.0,11000000.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Cashewnut,719.0,208.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Kharif     ,Rice,921.87,2539.64
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Whole Year ,Potato,1264.7,5432514231.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Black pepper,63.0,13.5
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Black pepper,497.0,104.37
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Maize,60.0,145.2
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Arecanut,3250.78,3058.46
Bihar,NAWADA,2009.0,Summer     ,Maize,1016.0,3131.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Rice,32878.0,95609.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Kharif     ,Rice,10695.8,31600.82
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Wheat,20445.0,22975.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Dry ginger,102.0,35322.0
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Rice,74512.0,29957.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Barley,2547.0,1985.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Dry chillies,200.0,200.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Coconut ,18168.0,6510.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Sugarcane,145.26,1560.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Cashewnut,40.5,44.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Sesamum,73.0,59.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Moong(Green Gram),1300.0,500.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Linseed,9631.0,2512.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jowar,1330.0,1450.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Banana,1524.0,10882.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Sweet potato,78.0,843.0
Bihar,NAWADA,2010.0,Summer     ,Maize,952.0,3935.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Turmeric,2.5,1.03
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Arecanut,944.0,6543635.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Urad,484.0,396.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Arecanut,795.67,25345324532.0
Bihar,NAWADA,2010.0,Winter     ,Rice,44412.0,45968.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Banana,1656.8,10251.13
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Black pepper,409.0,98.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Assam,SIVASAGAR,2010.0,Rabi       ,Banana,1363.0,18798.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Sunflower,32.0,42.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Korra,2200.0,700.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Sugarcane,884.0,83126.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Black pepper,168.0,24333.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Maize,300.0,1600.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Tapioca,40.0,160.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Masoor,2168.0,705.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Dry chillies,720.0,165.0
Assam,SIVASAGAR,2011.0,Rabi       ,Gram,3.0,2.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Safflower,703.0,129.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Dry chillies,81.0,2379.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Cashewnut,683.5,325453.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Other  Rabi pulses,171.0,127.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sesamum,4414.0,23435334.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Dry chillies,124.6,34.7
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Maize,6394.0,5929.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Rice,112.0,191.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Bajra,1595.0,526.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,other misc. pulses,1292.0,214.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Rice,18190.0,64430000.0
